gbifID,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
4875676119,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,4090456.MP4/DDC/fonafifo,,4090456.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2017-04-09 00:00:00+00:00,,99,99,2017,4,9,,Camino dentro de bosque,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74323,-83.40638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Bedoya/Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.888Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.888Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875676115,CC_BY_NC_4_0,,,,,Fotograf{4220296.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,4220296.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Camino dentro de bosque,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-04-22 00:00:00+00:00,,112,112,2018,4,22,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74121,-83.40298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.884Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.884Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875676112,CC_BY_NC_4_0,,,,,Fotograf{3120085.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,3120085.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Camino dentro de bosque,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-03-12 00:00:00+00:00,,71,71,2018,3,12,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74121,-83.40298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.886Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.886Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875676068,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,05200428.MP4/DDC/fonafifo,,05200428.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2023-05-20 00:00:00+00:00,,140,140,2023,5,20,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,SIERPE,,,,,,,,,8.81811,-83.49311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.874Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.874Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875676031,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,08130126.MP4/DDC/fonafifo,,08130126.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2020-08-13 00:00:00+00:00,,226,226,2020,8,13,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAHIA CHAL,,,,,,,,,8.74332,-83.47666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.866Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.866Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875676030,CC_BY_NC_4_0,,,,,Fotograf{3270023.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,3270023.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Camino dentro de bosque,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-03-27 00:00:00+00:00,,86,86,2018,3,27,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74121,-83.40298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.865Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.865Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875676002,CC_BY_NC_4_0,,,,,Fotograf{6050405.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,6050405.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Bosque primario cerca de quebrada,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-06-05 00:00:00+00:00,,156,156,2018,6,5,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BANEGAS,,,,,,,,,8.65868,-83.51469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.857Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.857Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.2_1,Bahía Drake,LC
4875676000,CC_BY_NC_4_0,,,,,Fotograf{3070064.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,3070064.JPG/DDC/fonafifo_795,,DDCFONAFIFO,,,27,,Camino dentro de bosque,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-03-07 00:00:00+00:00,,66,66,2018,3,7,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74121,-83.40298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.859Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.859Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875675976,CC_BY_NC_4_0,,,,,Fotograf{3120121.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,3120121.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Camino dentro de bosque,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-03-12 00:00:00+00:00,,71,71,2018,3,12,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74121,-83.40298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.849Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.849Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875675973,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,03060049.MP4/DDC/fonafifo,,03060049.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2019-03-06 00:00:00+00:00,,65,65,2019,3,6,,Bosque primario,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,RANCHO QUEMADO,,,,,,,,,8.68475,-83.57434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pablo Montenegro,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.848Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.848Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.2_1,Bahía Drake,LC
4875675967,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,05250575.MP4/DDC/fonafifo,,05250575.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2021-05-25 00:00:00+00:00,,145,145,2021,5,25,,Bosque primario cerca de baF%ro de chancho,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,RANCHO QUEMADO,,,,,,,,,8.67555,-83.57355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.850Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.850Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.2_1,Bahía Drake,LC
4875675938,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,9060198.MP4/DDC/fonafifo,,9060198.MP4,,,2,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2016-09-06 00:00:00+00:00,,250,250,2016,9,6,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,AGUA BUENA-RINCŒ,,,,,,,,,8.69628,-83.50128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Bedoya/Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.838Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.838Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875675914,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,08290149.MP4/DDC/fonafifo,,08290149.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2020-08-29 00:00:00+00:00,,242,242,2020,8,29,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAHIA CHAL,,,,,,,,,8.74332,-83.47666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.832Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.832Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875675887,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,VIDO0010.MP4/DDC/fonafifo_278,,VIDO0010.MP4,,,4,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2017-04-06 00:00:00+00:00,,96,96,2017,4,6,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,AGUA BUENA-RINCŒ,,,,,,,,,8.69628,-83.50128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Bedoya/Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.825Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.825Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875675838,CC_BY_NC_4_0,,,,,Fotograf{5080163.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,5080163.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Camino dentro de bosque,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-05-08 00:00:00+00:00,,128,128,2018,5,8,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74121,-83.40298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.813Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.813Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875675778,CC_BY_NC_4_0,,,,,Fotograf{4170230.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,4170230.JPG/DDC/fonafifo_1367,,DDCFONAFIFO,,,27,,Bosque primario,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-04-17 00:00:00+00:00,,107,107,2018,4,17,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAHIA CHAL,,,,,,,,,8.74764,-83.43345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.800Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.800Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875675754,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,03300224.MP4/DDC/fonafifo_3952,,03300224.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2023-03-30 00:00:00+00:00,,89,89,2023,3,30,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,SIERPE,,,,,,,,,8.81811,-83.49311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.794Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.794Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
